online_order,book_table,rate,votes,rest_type,price,type,location
Yes,No,3.6,21,Quick Bites,200,Delivery,Church Street
Yes,No,3.9,157,Casual Dining,450,Delivery,Church Street
Yes,No,3.8,71,Cafe,500,Delivery,Church Street
Yes,No,3.5,17,Dessert Parlor,300,Delivery,Church Street
Yes,No,3.8,106,Quick Bites,200,Delivery,Church Street
Yes,No,3.8,362,Cafe,700,Delivery,Church Street
Yes,No,4.3,291,Takeaway,500,Delivery,Church Street
Yes,Yes,4.2,982,Casual Dining,1000,Delivery,Church Street
Yes,No,3.5,27,Bakery,400,Delivery,Church Street
Yes,No,3.8,66,Quick Bites,200,Delivery,Church Street
Yes,No,3.5,64,Takeaway,300,Delivery,Church Street
Yes,Yes,4.0,378,Casual Dining,850,Delivery,Church Street
Yes,No,3.6,104,Cafe,800,Delivery,Church Street
Yes,No,4.2,121,Casual Dining,1000,Delivery,Church Street
Yes,No,3.7,30,Quick Bites,400,Delivery,Church Street
Yes,Yes,2.2,406,Casual Dining,1000,Delivery,Church Street
Yes,No,3.4,9,Cafe,300,Delivery,Church Street
Yes,Yes,4.4,218,Casual Dining,850,Delivery,Church Street
Yes,No,4.2,174,Casual Dining,800,Delivery,Church Street
Yes,No,3.9,194,Casual Dining,800,Delivery,Church Street
Yes,No,3.7,66,Cafe,800,Delivery,Church Street
Yes,No,3.8,260,Cafe,700,Delivery,Church Street
Yes,Yes,4.0,933,Casual Dining,1000,Delivery,Church Street
Yes,No,3.7,18,Quick Bites,200,Delivery,Church Street
Yes,No,3.6,27,Quick Bites,200,Delivery,Church Street
Yes,No,3.6,31,Quick Bites,450,Delivery,Church Street
Yes,No,3.5,140,Casual Dining,600,Delivery,Church Street
Yes,No,3.6,31,Casual Dining,400,Delivery,Church Street
Yes,No,4.2,93,Quick Bites,300,Delivery,Church Street
Yes,No,2.8,94,Casual Dining,600,Delivery,Church Street
Yes,No,3.7,30,Quick Bites,200,Delivery,Church Street
Yes,No,3.6,24,Quick Bites,300,Delivery,Church Street
Yes,No,3.5,75,Quick Bites,500,Delivery,Church Street
Yes,No,2.9,25,Quick Bites,300,Delivery,Church Street
Yes,No,3.2,46,Quick Bites,300,Delivery,Church Street
Yes,No,2.9,22,Casual Dining,400,Delivery,Church Street
Yes,No,4.0,73,Bakery,250,Delivery,Church Street
Yes,No,3.4,8,Quick Bites,400,Delivery,Church Street
Yes,No,3.7,43,Quick Bites,250,Delivery,Church Street
Yes,No,4.1,33,Dessert Parlor,400,Delivery,Church Street
Yes,No,3.5,38,Delivery,600,Delivery,Church Street
Yes,No,3.8,62,Casual Dining,400,Delivery,Church Street
Yes,No,3.6,31,Casual Dining,500,Delivery,Church Street
Yes,Yes,4.1,452,Casual Dining,600,Delivery,Church Street
Yes,No,3.0,20,Quick Bites,400,Delivery,Church Street
Yes,No,3.6,44,Kiosk,300,Delivery,Church Street
Yes,No,3.5,24,Casual Dining,450,Delivery,Church Street
Yes,No,3.7,161,Casual Dining,700,Delivery,Church Street
Yes,No,4.0,32,Quick Bites,300,Delivery,Church Street
Yes,No,3.3,6,Cafe,400,Delivery,Church Street
Yes,No,4.1,115,Cafe,450,Delivery,Church Street
Yes,No,3.7,68,Casual Dining,500,Delivery,Church Street
Yes,No,4.2,127,Casual Dining,700,Delivery,Church Street
Yes,No,4.4,319,Casual Dining,800,Delivery,Church Street
Yes,No,3.9,119,Casual Dining,1000,Delivery,Church Street
Yes,No,3.9,117,Casual Dining,600,Delivery,Church Street
Yes,No,2.8,20,Casual Dining,550,Delivery,Church Street
Yes,No,3.0,13,Takeaway,400,Delivery,Church Street
Yes,No,3.9,55,Quick Bites,400,Delivery,Church Street
No,No,3.2,7,Cafe,600,Delivery,Church Street
Yes,No,3.1,54,Delivery,500,Delivery,Church Street
Yes,No,3.9,53,Dessert Parlor,600,Delivery,Church Street
Yes,No,3.3,11,Casual Dining,400,Delivery,Church Street
Yes,No,3.1,38,Quick Bites,300,Delivery,Church Street
Yes,No,2.8,34,Delivery,600,Delivery,Church Street
Yes,No,3.3,21,Takeaway,300,Delivery,Church Street
Yes,No,3.3,6,Beverage Shop,150,Delivery,Church Street
Yes,No,3.5,7,Quick Bites,200,Delivery,Church Street
Yes,No,3.7,17,Quick Bites,300,Delivery,Church Street
Yes,No,3.6,21,Beverage Shop,150,Delivery,Church Street
Yes,No,3.8,28,Delivery,650,Delivery,Church Street
Yes,No,3.2,40,Beverage Shop,400,Delivery,Church Street
Yes,No,4.1,125,Casual Dining,900,Delivery,Church Street
Yes,No,3.0,110,Casual Dining,700,Delivery,Church Street
Yes,No,3.8,72,Cafe,650,Delivery,Church Street
Yes,No,3.6,79,Quick Bites,500,Delivery,Church Street
Yes,No,3.4,11,Quick Bites,650,Delivery,Church Street
Yes,No,3.2,18,Quick Bites,300,Delivery,Church Street
Yes,No,3.8,20,Quick Bites,200,Delivery,Church Street
Yes,No,3.5,13,Casual Dining,600,Delivery,Church Street
Yes,No,3.7,21,Cafe,450,Delivery,Church Street
Yes,No,3.1,18,Quick Bites,300,Delivery,Church Street
Yes,No,3.4,25,Quick Bites,300,Delivery,Church Street
Yes,No,3.6,21,Quick Bites,300,Delivery,Church Street
Yes,No,3.5,12,Quick Bites,350,Delivery,Church Street
Yes,No,3.5,20,Cafe,500,Delivery,Church Street
Yes,Yes,3.8,81,Casual Dining,800,Delivery,Church Street
Yes,No,3.9,306,Casual Dining,500,Delivery,Church Street
Yes,No,3.1,163,Quick Bites,350,Delivery,Church Street
Yes,No,4.2,858,Casual Dining,1800,Delivery,Church Street
Yes,Yes,4.0,188,Casual Dining,1300,Delivery,Church Street
Yes,No,3.6,82,Casual Dining,500,Delivery,Church Street
Yes,No,2.8,142,Bakery,300,Delivery,Church Street
Yes,No,3.9,134,Casual Dining,550,Delivery,Church Street
Yes,No,3.7,81,Quick Bites,200,Delivery,Church Street
Yes,Yes,3.8,298,Casual Dining,1200,Delivery,Church Street
Yes,Yes,4.1,765,Casual Dining,1200,Delivery,Church Street
Yes,No,3.9,158,Casual Dining,1300,Delivery,Church Street
Yes,Yes,3.8,198,Casual Dining,1600,Delivery,Church Street
Yes,No,4.1,391,Casual Dining,600,Delivery,Church Street
Yes,Yes,4.1,1053,Takeaway,1400,Delivery,Church Street
Yes,No,3.9,430,Casual Dining,550,Delivery,Church Street
Yes,Yes,3.8,203,Casual Dining,1200,Delivery,Church Street
Yes,No,3.4,36,Dessert Parlor,150,Delivery,Church Street
Yes,No,3.7,46,Casual Dining,1000,Delivery,Church Street
Yes,No,3.5,73,Kiosk,600,Delivery,Church Street
Yes,No,3.8,207,Casual Dining,400,Delivery,Church Street
Yes,No,3.6,41,Casual Dining,1400,Delivery,Church Street
Yes,Yes,4.0,456,Casual Dining,1000,Delivery,Church Street
Yes,No,3.9,87,Casual Dining,500,Delivery,Church Street
Yes,Yes,4.1,354,Casual Dining,1200,Delivery,Church Street
Yes,No,3.2,13,Quick Bites,200,Delivery,Church Street
Yes,No,3.1,24,Quick Bites,150,Delivery,Church Street
Yes,No,4.0,279,Casual Dining,600,Delivery,Church Street
Yes,No,3.7,129,Quick Bites,40,Delivery,Church Street
Yes,No,3.8,77,Quick Bites,250,Delivery,Church Street
Yes,No,3.9,65,Quick Bites,250,Delivery,Church Street
Yes,No,4.0,104,Casual Dining,500,Delivery,Church Street
Yes,No,3.7,23,Quick Bites,500,Delivery,Church Street
No,No,3.2,6,Quick Bites,300,Delivery,Church Street
Yes,No,3.9,443,Casual Dining,600,Delivery,Church Street
Yes,No,2.8,56,Quick Bites,400,Delivery,Church Street
Yes,No,3.3,11,Quick Bites,200,Delivery,Church Street
Yes,Yes,4.0,1022,Casual Dining,700,Delivery,Church Street
Yes,No,2.9,50,Quick Bites,350,Delivery,Church Street
Yes,No,3.8,96,Cafe,600,Delivery,Church Street
Yes,No,3.1,9,Quick Bites,100,Delivery,Church Street
Yes,No,3.1,26,Sweet Shop,200,Delivery,Church Street
Yes,Yes,4.2,475,Casual Dining,1700,Delivery,Church Street
Yes,No,3.7,110,Casual Dining,550,Delivery,Church Street
No,No,3.5,8,Dessert Parlor,200,Delivery,Church Street
Yes,No,2.8,296,Casual Dining,600,Delivery,Church Street
Yes,No,4.2,974,Casual Dining,1100,Delivery,Church Street
No,No,3.7,32,Quick Bites,500,Delivery,Church Street
Yes,No,3.5,14,Quick Bites,250,Delivery,Church Street
Yes,No,4.0,113,Casual Dining,1000,Delivery,Church Street
Yes,No,4.1,110,Quick Bites,150,Delivery,Church Street
Yes,No,3.9,202,Quick Bites,250,Delivery,Church Street
Yes,No,3.5,126,Casual Dining,700,Delivery,Church Street
Yes,No,3.6,41,Casual Dining,500,Delivery,Church Street
Yes,No,4.1,54,Casual Dining,400,Delivery,Church Street
Yes,No,3.6,16,Quick Bites,250,Delivery,Church Street
Yes,No,4.2,34,Dessert Parlor,300,Delivery,Church Street
Yes,No,3.6,16,Delivery,300,Delivery,Church Street
Yes,No,3.3,8,Quick Bites,150,Delivery,Church Street
Yes,No,3.3,6,Quick Bites,300,Delivery,Church Street
Yes,No,3.6,32,Quick Bites,700,Delivery,Church Street
Yes,No,3.4,7,Quick Bites,500,Delivery,Church Street
Yes,No,3.3,8,Quick Bites,150,Delivery,Church Street
Yes,No,3.4,8,Quick Bites,300,Delivery,Church Street
Yes,No,3.3,6,Quick Bites,300,Delivery,Church Street
Yes,No,3.2,23,Casual Dining,700,Delivery,Church Street
Yes,No,3.6,32,Quick Bites,700,Delivery,Church Street
Yes,No,4.4,635,Dessert Parlor,400,Delivery,Church Street
Yes,No,3.5,10,Takeaway,300,Delivery,Church Street
Yes,No,3.7,24,Quick Bites,300,Delivery,Church Street
Yes,Yes,3.1,59,Quick Bites,400,Delivery,Church Street
Yes,No,4.1,402,Casual Dining,750,Delivery,Church Street
Yes,No,4.1,68,Casual Dining,700,Delivery,Church Street
No,No,3.8,263,Takeaway,700,Delivery,Church Street
Yes,Yes,4.4,864,Casual Dining,1800,Delivery,Church Street
Yes,No,4.3,655,Cafe,750,Delivery,Church Street
Yes,No,3.8,23,Quick Bites,200,Delivery,Church Street
Yes,Yes,4.4,488,Bar,1900,Delivery,Church Street
Yes,No,3.5,26,Quick Bites,250,Delivery,Church Street
Yes,No,4.0,1098,Casual Dining,1300,Delivery,Church Street
Yes,Yes,4.1,297,Casual Dining,1000,Delivery,Church Street
Yes,No,4.2,255,Cafe,500,Delivery,Church Street
Yes,No,3.8,33,Quick Bites,600,Delivery,Church Street
Yes,No,3.8,24,Takeaway,200,Delivery,Church Street
Yes,Yes,4.3,394,Bar,1600,Delivery,Church Street
Yes,No,4.4,223,Quick Bites,700,Delivery,Church Street
Yes,No,3.6,112,Quick Bites,500,Delivery,Church Street
Yes,No,4.4,68,Quick Bites,300,Delivery,Church Street
Yes,Yes,4.1,525,Casual Dining,800,Delivery,Church Street
Yes,No,4.1,153,Cafe,300,Delivery,Church Street
Yes,No,4.1,118,Casual Dining,1000,Delivery,Church Street
Yes,No,4.2,1207,Cafe,600,Delivery,Church Street
Yes,No,3.6,95,Cafe,650,Delivery,Church Street
Yes,No,4.2,382,Cafe,500,Delivery,Church Street
Yes,No,3.2,35,Quick Bites,350,Delivery,Church Street
Yes,No,3.7,80,Quick Bites,300,Delivery,Church Street
Yes,Yes,4.3,765,Casual Dining,1400,Delivery,Church Street
Yes,No,3.9,258,Casual Dining,650,Delivery,Church Street
Yes,No,3.2,7,Quick Bites,300,Delivery,Church Street
Yes,No,3.4,11,Quick Bites,300,Delivery,Church Street
Yes,No,4.0,1205,Bar,2000,Delivery,Church Street
Yes,No,4.1,41,Dessert Parlor,150,Delivery,Church Street
Yes,Yes,4.3,945,Cafe,750,Delivery,Church Street
Yes,No,4.1,461,Cafe,700,Delivery,Church Street
Yes,No,3.0,96,Takeaway,650,Delivery,Church Street
No,No,2.8,38,Delivery,500,Delivery,Church Street
No,No,3.7,16,Takeaway,300,Delivery,Church Street
No,Yes,3.9,158,Casual Dining,1100,Delivery,Church Street
Yes,No,3.4,7,Takeaway,1600,Delivery,Church Street
Yes,No,2.5,34,Quick Bites,600,Delivery,Church Street
No,No,3.2,7,Quick Bites,200,Delivery,Church Street
Yes,Yes,3.8,91,Casual Dining,1800,Delivery,Church Street
Yes,No,3.6,10,Delivery,600,Delivery,Church Street
No,Yes,4.0,1706,Cafe,1000,Desserts,Church Street
Yes,No,4.1,41,Dessert Parlor,150,Desserts,Church Street
No,No,4.3,182,Dessert Parlor,400,Desserts,Church Street
Yes,No,4.0,68,Dessert Parlor,250,Desserts,Church Street
Yes,No,4.0,122,Beverage Shop,400,Desserts,Church Street
Yes,No,3.5,36,Dessert Parlor,250,Desserts,Church Street
No,Yes,4.3,447,Microbrewery,2000,Desserts,Church Street
Yes,No,4.4,1093,Bakery,600,Desserts,Church Street
Yes,No,4.1,1079,Quick Bites,550,Desserts,Church Street
No,No,4.3,523,Bakery,1400,Desserts,Church Street
Yes,No,4.1,115,Cafe,700,Desserts,Church Street
No,No,3.6,223,Quick Bites,300,Desserts,Church Street
No,No,4.5,233,Dessert Parlor,1250,Desserts,Church Street
Yes,Yes,4.1,55,Cafe,800,Desserts,Church Street
Yes,No,4.3,569,Cafe,700,Desserts,Church Street
No,No,4.0,1445,Dessert Parlor,500,Desserts,Church Street
No,No,4.5,292,Dessert Parlor,400,Desserts,Church Street
Yes,No,4.4,216,Food Court,450,Desserts,Church Street
No,Yes,4.1,119,Casual Dining,2000,Desserts,Church Street
Yes,Yes,4.1,297,Casual Dining,1000,Desserts,Church Street
Yes,No,4.2,432,Cafe,700,Desserts,Church Street
Yes,No,4.2,116,Cafe,500,Desserts,Church Street
No,No,4.0,98,Dessert Parlor,400,Desserts,Church Street
Yes,No,4.4,68,Quick Bites,300,Desserts,Church Street
No,No,4.0,24,Cafe,450,Desserts,Church Street
No,No,3.6,52,Bakery,300,Desserts,Church Street
Yes,No,4.0,78,Quick Bites,350,Desserts,Church Street
Yes,No,4.3,116,Dessert Parlor,400,Desserts,Church Street
No,No,4.0,79,Dessert Parlor,800,Desserts,Church Street
No,No,4.0,184,Quick Bites,400,Desserts,Church Street
No,No,3.6,23,Bakery,200,Desserts,Church Street
No,No,3.5,19,Sweet Shop,1000,Desserts,Church Street
Yes,No,3.9,65,Quick Bites,250,Desserts,Church Street
Yes,No,4.1,63,Dessert Parlor,900,Desserts,Church Street
No,No,3.7,14,Bakery,300,Desserts,Church Street
No,No,3.9,89,Beverage Shop,400,Desserts,Church Street
Yes,No,3.8,59,Sweet Shop,300,Desserts,Church Street
Yes,No,4.0,85,Dessert Parlor,400,Desserts,Church Street
No,No,3.4,14,Bakery,200,Desserts,Church Street
Yes,No,3.9,53,Dessert Parlor,600,Desserts,Church Street
No,No,4.0,100,Dessert Parlor,150,Desserts,Church Street
Yes,No,4.2,231,Bakery,300,Desserts,Church Street
No,No,3.9,35,Sweet Shop,150,Desserts,Church Street
Yes,No,4.2,131,Dessert Parlor,180,Desserts,Church Street
No,No,3.7,23,Bakery,250,Desserts,Church Street
Yes,No,2.9,17,Dessert Parlor,200,Desserts,Church Street
No,No,3.6,37,Quick Bites,250,Desserts,Church Street
No,No,3.8,29,Dessert Parlor,200,Desserts,Church Street
Yes,No,3.9,73,Dessert Parlor,150,Desserts,Church Street
Yes,No,3.9,148,Food Court,450,Desserts,Church Street
No,Yes,3.8,25,Cafe,2200,Desserts,Church Street
Yes,No,3.4,6,Bakery,400,Desserts,Church Street
No,No,3.6,15,Bakery,100,Desserts,Church Street
No,No,3.8,26,Dessert Parlor,350,Desserts,Church Street
Yes,No,3.5,9,Bakery,500,Desserts,Church Street
Yes,No,3.9,101,Sweet Shop,400,Desserts,Church Street
Yes,No,2.9,47,Bakery,400,Desserts,Church Street
No,No,3.9,66,Dessert Parlor,200,Desserts,Church Street
No,No,3.4,6,Sweet Shop,150,Desserts,Church Street
No,No,3.7,17,Dessert Parlor,200,Desserts,Church Street
No,No,3.7,17,Dessert Parlor,150,Desserts,Church Street
Yes,No,3.5,17,Dessert Parlor,300,Desserts,Church Street
Yes,No,3.4,36,Dessert Parlor,150,Desserts,Church Street
Yes,No,3.5,14,Quick Bites,250,Desserts,Church Street
No,No,3.8,26,Dessert Parlor,500,Desserts,Church Street
Yes,No,3.5,9,Dessert Parlor,100,Desserts,Church Street
No,No,3.4,11,Quick Bites,150,Desserts,Church Street
No,No,3.5,10,Dessert Parlor,100,Desserts,Church Street
No,No,3.5,6,Dessert Parlor,500,Desserts,Church Street
No,No,3.2,7,Bakery,300,Desserts,Church Street
No,No,3.9,38,Bakery,300,Desserts,Church Street
Yes,No,3.1,6,Bakery,400,Desserts,Church Street
Yes,No,3.7,19,Beverage Shop,400,Desserts,Church Street
Yes,No,4.1,125,Casual Dining,900,Desserts,Church Street
Yes,No,4.0,47,Dessert Parlor,300,Desserts,Church Street
No,No,4.2,220,Dessert Parlor,150,Desserts,Church Street
No,No,3.4,27,Quick Bites,300,Desserts,Church Street
No,No,3.2,6,Sweet Shop,300,Desserts,Church Street
Yes,No,3.7,17,Beverage Shop,200,Desserts,Church Street
No,No,3.9,49,Dessert Parlor,600,Desserts,Church Street
Yes,No,4.0,93,Dessert Parlor,300,Desserts,Church Street
Yes,No,4.0,49,Delivery,500,Desserts,Church Street
Yes,No,3.7,73,Dessert Parlor,350,Desserts,Church Street
No,Yes,4.2,478,Casual Dining,800,Desserts,Church Street
No,No,4.1,211,Bakery,200,Desserts,Church Street
No,No,4.0,23,Cafe,1100,Desserts,Church Street
Yes,No,4.3,655,Cafe,750,Desserts,Church Street
Yes,No,4.1,33,Dessert Parlor,400,Desserts,Church Street
No,No,3.8,30,Sweet Shop,150,Desserts,Church Street
Yes,No,4.2,34,Dessert Parlor,300,Desserts,Church Street
No,No,3.5,21,Bakery,200,Desserts,Church Street
No,No,3.5,8,Dessert Parlor,200,Desserts,Church Street
No,No,3.5,20,Sweet Shop,200,Desserts,Church Street
Yes,No,4.2,255,Cafe,500,Desserts,Church Street
No,No,3.6,17,Bakery,600,Desserts,Church Street
No,No,3.8,33,Delivery,350,Desserts,Church Street
No,No,3.5,19,Bakery,150,Desserts,Church Street
No,No,3.5,10,Cafe,800,Desserts,Church Street
Yes,Yes,4.1,94,Quick Bites,300,Dine-out,Church Street
Yes,Yes,4.4,1112,Casual Dining,1200,Dine-out,Church Street
No,Yes,4.2,169,Casual Dining,1000,Dine-out,Church Street
Yes,Yes,4.5,1401,Casual Dining,1700,Dine-out,Church Street
No,Yes,4.0,1706,Cafe,1000,Dine-out,Church Street
Yes,No,4.0,781,Casual Dining,650,Dine-out,Church Street
No,No,4.2,1289,Pub,1100,Dine-out,Church Street
Yes,Yes,4.3,945,Cafe,750,Dine-out,Church Street
Yes,Yes,4.1,853,Casual Dining,1400,Dine-out,Church Street
No,Yes,4.0,173,Casual Dining,1300,Dine-out,Church Street
No,Yes,3.9,681,Casual Dining,1200,Dine-out,Church Street
No,No,4.3,788,Cafe,900,Dine-out,Church Street
Yes,Yes,4.1,452,Casual Dining,600,Dine-out,Church Street
Yes,No,4.4,319,Casual Dining,800,Dine-out,Church Street
Yes,No,4.1,461,Cafe,700,Dine-out,Church Street
Yes,Yes,4.0,933,Casual Dining,1000,Dine-out,Church Street
No,No,4.3,527,Casual Dining,800,Dine-out,Church Street
No,Yes,3.9,746,Pub,1500,Dine-out,Church Street
Yes,No,3.9,224,Casual Dining,950,Dine-out,Church Street
Yes,No,3.9,67,Beverage Shop,500,Dine-out,Church Street
No,No,3.0,11,Cafe,700,Dine-out,Church Street
No,No,3.8,152,Casual Dining,800,Dine-out,Church Street
No,No,1.8,224,Casual Dining,1200,Dine-out,Church Street
Yes,No,3.5,140,Casual Dining,600,Dine-out,Church Street
No,No,3.3,13,Casual Dining,750,Dine-out,Church Street
No,No,3.3,7,Casual Dining,1000,Dine-out,Church Street
Yes,No,3.7,39,Casual Dining,750,Dine-out,Church Street
Yes,No,3.4,50,Casual Dining,600,Dine-out,Church Street
No,No,4.0,79,Quick Bites,500,Dine-out,Church Street
No,No,3.9,1218,Quick Bites,200,Dine-out,Church Street
Yes,No,4.1,41,Dessert Parlor,150,Dine-out,Church Street
No,No,3.8,95,Quick Bites,500,Dine-out,Church Street
Yes,No,3.9,202,Quick Bites,250,Dine-out,Church Street
Yes,No,3.5,62,Quick Bites,400,Dine-out,Church Street
No,No,3.7,58,Quick Bites,250,Dine-out,Church Street
Yes,No,3.1,163,Quick Bites,350,Dine-out,Church Street
No,Yes,4.4,864,Fine Dining,3000,Dine-out,Church Street
No,No,4.3,1352,Casual Dining,550,Dine-out,Church Street
No,Yes,4.4,264,Microbrewery,1500,Dine-out,Church Street
No,No,4.5,1576,Casual Dining,1500,Dine-out,Church Street
No,No,4.6,983,Fine Dining,3000,Dine-out,Church Street
No,Yes,4.5,675,Fine Dining,3500,Dine-out,Church Street
Yes,Yes,4.6,1217,Casual Dining,1700,Dine-out,Church Street
No,No,4.3,609,Pub,1300,Dine-out,Church Street
No,Yes,4.3,152,Fine Dining,2800,Dine-out,Church Street
No,Yes,4.2,1427,Pub,1500,Dine-out,Church Street
No,Yes,4.6,1083,Casual Dining,1500,Dine-out,Church Street
No,Yes,4.3,447,Microbrewery,2000,Dine-out,Church Street
No,Yes,4.3,757,Fine Dining,3000,Dine-out,Church Street
No,Yes,4.1,1330,Casual Dining,2100,Dine-out,Church Street
No,No,4.3,1030,Lounge,1500,Dine-out,Church Street
No,Yes,4.3,596,Casual Dining,2500,Dine-out,Church Street
Yes,Yes,4.4,488,Bar,1900,Dine-out,Church Street
No,Yes,4.6,1429,Fine Dining,2200,Dine-out,Church Street
Yes,Yes,4.1,860,Casual Dining,1400,Dine-out,Church Street
No,Yes,4.3,668,Casual Dining,2000,Dine-out,Church Street
No,Yes,4.4,194,Bar,1200,Dine-out,Church Street
Yes,Yes,4.3,765,Casual Dining,1400,Dine-out,Church Street
Yes,Yes,3.9,1362,Fine Dining,2100,Dine-out,Church Street
Yes,Yes,4.4,693,Casual Dining,1700,Dine-out,Church Street
No,Yes,4.4,1190,Casual Dining,1100,Dine-out,Church Street
No,Yes,4.4,1065,Casual Dining,1600,Dine-out,Church Street
No,Yes,4.2,140,Fine Dining,2500,Dine-out,Church Street
No,Yes,4.2,240,Pub,1500,Dine-out,Church Street
No,Yes,4.3,679,Fine Dining,2500,Dine-out,Church Street
No,No,4.3,1187,Casual Dining,550,Dine-out,Church Street
No,Yes,4.4,113,Casual Dining,1000,Dine-out,Church Street
No,No,4.3,689,Fine Dining,3000,Dine-out,Church Street
No,Yes,4.3,286,Bar,1200,Dine-out,Church Street
Yes,Yes,4.3,500,Casual Dining,1300,Dine-out,Church Street
No,Yes,4.4,561,Fine Dining,4000,Dine-out,Church Street
No,Yes,3.7,41,Casual Dining,1500,Dine-out,Church Street
No,No,4.1,1007,Casual Dining,500,Dine-out,Church Street
Yes,Yes,4.4,864,Casual Dining,1800,Dine-out,Church Street
No,Yes,4.2,1428,Pub,1300,Dine-out,Church Street
No,No,4.3,458,Casual Dining,1500,Dine-out,Church Street
Yes,No,3.9,370,Sweet Shop,200,Dine-out,Church Street
No,Yes,4.2,210,Pub,1000,Dine-out,Church Street
No,Yes,4.4,190,Fine Dining,2000,Dine-out,Church Street
No,No,4.3,688,Casual Dining,1500,Dine-out,Church Street
No,Yes,4.2,332,Casual Dining,1000,Dine-out,Church Street
No,Yes,4.5,550,Casual Dining,1800,Dine-out,Church Street
Yes,Yes,4.4,714,Casual Dining,1000,Dine-out,Church Street
No,No,4.1,530,Casual Dining,500,Dine-out,Church Street
Yes,Yes,4.2,982,Casual Dining,1000,Dine-out,Church Street
No,Yes,4.4,280,Casual Dining,1500,Dine-out,Church Street
No,Yes,4.6,116,Casual Dining,1200,Dine-out,Church Street
No,Yes,4.1,564,Casual Dining,2500,Dine-out,Church Street
No,No,4.3,67,Cafe,400,Dine-out,Church Street
No,Yes,4.3,614,Fine Dining,3400,Dine-out,Church Street
No,Yes,4.3,474,Lounge,3000,Dine-out,Church Street
No,No,4.0,53,Fine Dining,2000,Dine-out,Church Street
Yes,Yes,4.4,218,Casual Dining,850,Dine-out,Church Street
Yes,No,4.3,904,Casual Dining,2000,Dine-out,Church Street
No,No,4.2,164,Cafe,750,Dine-out,Church Street
Yes,Yes,4.3,61,Casual Dining,700,Dine-out,Church Street
No,Yes,4.3,357,Fine Dining,3500,Dine-out,Church Street
Yes,No,3.9,117,Casual Dining,600,Dine-out,Church Street
Yes,No,4.2,858,Casual Dining,1800,Dine-out,Church Street
Yes,No,4.0,48,Casual Dining,1500,Dine-out,Church Street
No,Yes,4.1,80,Fine Dining,3000,Dine-out,Church Street
Yes,No,4.0,1098,Casual Dining,1300,Dine-out,Church Street
Yes,No,4.1,115,Cafe,700,Dine-out,Church Street
Yes,Yes,4.3,394,Bar,1600,Dine-out,Church Street
Yes,Yes,4.0,188,Casual Dining,1300,Dine-out,Church Street
No,Yes,4.2,538,Casual Dining,1500,Dine-out,Church Street
Yes,Yes,4.1,354,Casual Dining,1200,Dine-out,Church Street
